+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][9]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[18].column_tree/genblk2[2].genblk1[31].tree_reg[31][25]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[23].column_tree/genblk2[1].genblk1[5].tree_reg[5][25]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[54].column_tree/genblk2[1].genblk1[7].tree_reg[7][22]/D|
|                   ap_clk |                   ap_clk |             denselayer1/INPUT_SIZE_rows[9].OUTPUT_SIZE_cols[62].sa/mow/internal_operation/buff0_reg[15]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[0].column_tree/genblk2[2].genblk1[18].tree_reg[18][27]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[21].tree_reg[21][15]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[1].column_tree/genblk2[2].genblk1[19].tree_reg[19][10]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[31].tree_reg[31][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[25].column_tree/genblk2[2].genblk1[22].tree_reg[22][25]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[19].column_tree/genblk2[1].genblk1[6].tree_reg[6][26]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[27].column_tree/genblk2[1].genblk1[6].tree_reg[6][22]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[30].tree_reg[30][21]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[16].tree_reg[16][22]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[26].column_tree/genblk2[1].genblk1[7].tree_reg[7][10]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[42].column_tree/genblk2[1].genblk1[6].tree_reg[6][14]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[26].column_tree/genblk2[1].genblk1[5].tree_reg[5][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[17].column_tree/genblk2[1].genblk1[5].tree_reg[5][26]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[54].column_tree/genblk2[1].genblk1[5].tree_reg[5][18]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[17].column_tree/genblk2[1].genblk1[5].tree_reg[5][23]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[11].column_tree/genblk2[2].genblk1[20].tree_reg[20][12]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[16].tree_reg[16][17]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[6].column_tree/genblk2[2].genblk1[24].tree_reg[24][25]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[31].tree_reg[31][15]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[29].column_tree/genblk2[2].genblk1[21].tree_reg[21][10]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[16].tree_reg[16][25]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[16].tree_reg[16][16]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[54].column_tree/genblk2[1].genblk1[6].tree_reg[6][21]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[54].column_tree/genblk2[1].genblk1[5].tree_reg[5][20]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[15].column_tree/genblk2[2].genblk1[20].tree_reg[20][14]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[5].column_tree/genblk2[2].genblk1[18].tree_reg[18][25]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[23].tree_reg[23][19]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[19].tree_reg[19][11]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[16].tree_reg[16][13]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[9].column_tree/genblk2[1].genblk1[5].tree_reg[5][17]/D|
|                   ap_clk |                   ap_clk |                       denselayer3/sum_all/col_trees[4].column_tree/genblk2[0].genblk1[1].tree_reg[1][9]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[15].column_tree/genblk2[2].genblk1[20].tree_reg[20][13]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[30].column_tree/genblk2[2].genblk1[30].tree_reg[30][17]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[2].column_tree/genblk2[2].genblk1[18].tree_reg[18][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[16].tree_reg[16][20]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[54].column_tree/genblk2[1].genblk1[6].tree_reg[6][23]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[27].column_tree/genblk2[1].genblk1[6].tree_reg[6][20]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[20].tree_reg[20][9]/D|
|                   ap_clk |                   ap_clk |                      denselayer3/sum_all/col_trees[4].column_tree/genblk2[0].genblk1[1].tree_reg[1][12]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[17].column_tree/genblk2[1].genblk1[4].tree_reg[4][13]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[44].column_tree/genblk2[1].genblk1[4].tree_reg[4][9]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[23].column_tree/genblk2[1].genblk1[5].tree_reg[5][27]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[32].column_tree/genblk2[1].genblk1[7].tree_reg[7][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[18].column_tree/genblk2[2].genblk1[31].tree_reg[31][21]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[18].column_tree/genblk2[2].genblk1[31].tree_reg[31][18]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[3].column_tree/genblk2[1].genblk1[5].tree_reg[5][18]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][10]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[27].column_tree/genblk2[1].genblk1[6].tree_reg[6][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[38].column_tree/genblk2[1].genblk1[7].tree_reg[7][22]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[4].column_tree/genblk2[1].genblk1[6].tree_reg[6][26]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[30].tree_reg[30][19]/D|
|                   ap_clk |                   ap_clk |                      denselayer3/sum_all/col_trees[4].column_tree/genblk2[0].genblk1[1].tree_reg[1][11]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[3].column_tree/genblk2[1].genblk1[5].tree_reg[5][23]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[19].column_tree/genblk2[1].genblk1[6].tree_reg[6][13]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[18].column_tree/genblk2[2].genblk1[31].tree_reg[31][27]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[7].column_tree/genblk2[2].genblk1[19].tree_reg[19][24]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[9].column_tree/genblk2[1].genblk1[5].tree_reg[5][20]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[38].column_tree/genblk2[1].genblk1[7].tree_reg[7][20]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[0].column_tree/genblk2[2].genblk1[18].tree_reg[18][21]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[54].column_tree/genblk2[1].genblk1[7].tree_reg[7][20]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[30].tree_reg[30][24]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[20].tree_reg[20][9]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[9].column_tree/genblk2[1].genblk1[5].tree_reg[5][22]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[25].column_tree/genblk2[2].genblk1[22].tree_reg[22][27]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[13].column_tree/genblk2[1].genblk1[5].tree_reg[5][12]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[42].column_tree/genblk2[1].genblk1[6].tree_reg[6][13]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[16].tree_reg[16][19]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[0].column_tree/genblk2[2].genblk1[18].tree_reg[18][26]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[2].column_tree/genblk2[1].genblk1[5].tree_reg[5][27]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[29].column_tree/genblk2[2].genblk1[21].tree_reg[21][9]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[32].column_tree/genblk2[1].genblk1[7].tree_reg[7][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[38].column_tree/genblk2[1].genblk1[7].tree_reg[7][19]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[16].tree_reg[16][27]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[4].column_tree/genblk2[1].genblk1[6].tree_reg[6][23]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[26].column_tree/genblk2[1].genblk1[5].tree_reg[5][16]/D|
